element_id,name
4:21a121b1-edc6-4f27-92d9-a818cb434acd:928,migration
4:21a121b1-edc6-4f27-92d9-a818cb434acd:929,invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:930,PARK2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:931,tumor suppressor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:932,Immunohistochemical expression of YAP
4:21a121b1-edc6-4f27-92d9-a818cb434acd:933,normal oral mucosa to oral squamous cell carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:934,Immunohistochemical expression of PARK2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:935,YAP expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:936,"normal oral mucosa, oral epithelial dysplasia, and oral squamous cell carcinoma"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:937,PARK2 expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:938,YAP and PARK2 expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:939,oral squamous cell carcinoma group
4:21a121b1-edc6-4f27-92d9-a818cb434acd:940,Concomitant immunoexpression of YAP and PARK2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:941,diagnostic and prognostic markers for oral squamous cell carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:942,Ghost cell odontogenic carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:943,rare malignant neoplasm
4:21a121b1-edc6-4f27-92d9-a818cb434acd:944,maxilla
4:21a121b1-edc6-4f27-92d9-a818cb434acd:945,male
4:21a121b1-edc6-4f27-92d9-a818cb434acd:946,cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:947,38-year-old male patient
4:21a121b1-edc6-4f27-92d9-a818cb434acd:948,maxillary lesion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:949,oral and maxillofacial surgery clinic at King Fahad Medical City
4:21a121b1-edc6-4f27-92d9-a818cb434acd:950,lesion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:951,ghost cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:952,dentinoid deposition
4:21a121b1-edc6-4f27-92d9-a818cb434acd:953,ameloblastoma-like epithelial linings
4:21a121b1-edc6-4f27-92d9-a818cb434acd:954,malignant features
4:21a121b1-edc6-4f27-92d9-a818cb434acd:955,nuclear pleomorphism
4:21a121b1-edc6-4f27-92d9-a818cb434acd:956,increased mitosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:957,necrosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:958,perivascular invasion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:959,invasion into adjacent bone
4:21a121b1-edc6-4f27-92d9-a818cb434acd:960,tumor cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:961,CAM5.2
4:21a121b1-edc6-4f27-92d9-a818cb434acd:962,p63
4:21a121b1-edc6-4f27-92d9-a818cb434acd:963,CK5/6
4:21a121b1-edc6-4f27-92d9-a818cb434acd:964,CK19
4:21a121b1-edc6-4f27-92d9-a818cb434acd:965,CK5/6 and CK19
4:21a121b1-edc6-4f27-92d9-a818cb434acd:966,peripheral area in a ring-like pattern in the ghost cell region
4:21a121b1-edc6-4f27-92d9-a818cb434acd:967,nuclear staining of beta-catenin
4:21a121b1-edc6-4f27-92d9-a818cb434acd:968,next generation sequencing
4:21a121b1-edc6-4f27-92d9-a818cb434acd:969,CTNNB1 variant c.110 C > G p.(Ser37Cys)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:970,ARID1A variant c.4420 C > T p. (Gln1474*)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:971,patient
4:21a121b1-edc6-4f27-92d9-a818cb434acd:972,surgical excision
4:21a121b1-edc6-4f27-92d9-a818cb434acd:973,bilateral cervical lymph node dissection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:974,adjuvant radiotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:975,30 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:976,rare aggressive odontogenic tumor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:977,CTNNB1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:978,consistent gene mutation in ghost cell odontogenic carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:979,ARID1A
4:21a121b1-edc6-4f27-92d9-a818cb434acd:980,ghost cell odontogenic carcinoma patient
4:21a121b1-edc6-4f27-92d9-a818cb434acd:981,GWAS
4:21a121b1-edc6-4f27-92d9-a818cb434acd:982,three genome-wide significant loci associated with OTSCC
4:21a121b1-edc6-4f27-92d9-a818cb434acd:983,Locus 5p15.33 (rs27067 near gene LINC01511)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:984,OTSCC
4:21a121b1-edc6-4f27-92d9-a818cb434acd:985,Locus 10q24 (rs1007771191 near RPS3AP36)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:986,Locus 20p12.3 (rs1438070080 near PLCB1)
4:21a121b1-edc6-4f27-92d9-a818cb434acd:987,rs27067
4:21a121b1-edc6-4f27-92d9-a818cb434acd:988,prostate cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:989,seborrheic keratosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:990,melanoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:991,Chondrosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:992,malignant neoplasm
4:21a121b1-edc6-4f27-92d9-a818cb434acd:993,production of a cartilaginous matrix
4:21a121b1-edc6-4f27-92d9-a818cb434acd:994,58-year-old male patient
4:21a121b1-edc6-4f27-92d9-a818cb434acd:995,swelling in the posterior region of the right maxilla
4:21a121b1-edc6-4f27-92d9-a818cb434acd:996,fibro-osseous lesion in the posterior maxilla region
4:21a121b1-edc6-4f27-92d9-a818cb434acd:997,Intraoral examination
4:21a121b1-edc6-4f27-92d9-a818cb434acd:998,rounded lesion with ulceration in area of teeth 17 and 18
4:21a121b1-edc6-4f27-92d9-a818cb434acd:999,Panoramic radiograph
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1000,radiopaque lesion with flocculated pattern in right maxilla
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1001,Computed tomography
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1002,hyperdense lesion containing hypodense areas
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1003,Histopathological analysis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1004,"presence of immature cartilage with rounded neoplastic cells, nuclei of varied sizes, and intense pleomorphism"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1005,chondrosarcoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1006,Patient
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1007,surgical resection followed by radiotherapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1008,no signs of recurrence
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1009,osseous enlargement in gnathic bones
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1010,Loss of heterozygosity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1011,Oral Potentially Malignant Disorders
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1012,Oral Squamous Cell Carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1013,p53 gene
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1014,Loss of heterozygosity in Oral Potentially Malignant Disorders and Oral Squamous Cell Carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1015,p16 gene
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1016,adenomatous polyposis coli gene
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1017,retinoblastoma gene
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1018,fragile histidine triad gene
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1019,phosphatase and tensin homolog gene
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1020,chromosome loci 17p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1021,Oral Potentially Malignant Disorders and Oral Squamous Cell Carcinoma
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1022,chromosome loci 9p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1023,chromosome loci 5q
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1024,chromosome loci 13q
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1025,chromosome loci 3p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1026,chromosome loci 10q
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1027,p53
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1028,p16
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1029,circ_0000517
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1030,non-small cell lung cancer tissues and cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1031,m6A modification
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1032,silenced circ_0000517
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1033,proliferation of NSCLC cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1034,colony formation of NSCLC cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1035,migration of NSCLC cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1036,invasion of NSCLC cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1037,EMT-related process
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1038,highly expressed circ_0000517
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1039,CDH6 expression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1040,EMT evolution
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1041,miR-1233-3p
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1042,circ_0000517 on malignant biological behavior of NSCLC cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1043,m6A-modified circ_0000517
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1044,non-small cell lung cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1045,miR-1233-3p/CDH6 axis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1046,MoS2-CuS nanocomposites
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1047,physically mixing MoS2 suspensions with CuS
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1048,MoS2-AuNR nanocomposites
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1049,physically mixing MoS2 suspensions with AuNRs
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1050,X-ray diffraction
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1051,structural properties of nanocomposites
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1052,transmission electron microscopy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1053,ultraviolet-visible spectroscopy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1054,optical properties of nanocomposites
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1055,Fourier transform infrared spectroscopy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1056,enhanced photothermal heating compared to individual components
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1057,higher photothermal heat than MoS2-CuS nanocomposites
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1058,photothermal agents for cancer therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1059,Melanotic Neuroectodermal Tumor of Infancy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1060,rare locally aggressive tumor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1061,head and neck region
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1062,biphasic population of small neuroblast-like cells and larger melanin-containing epithelioid cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1063,MNTI cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1064,single institution
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1065,Eleven MNTI cases
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1066,
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1067,Median patient age
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1068,5 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1069,Male to Female ratio
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1070,1.75 to 1
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1071,Tumor distribution
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1072,"Maxilla, Mandible, greater wing of Sphenoid, Temporal bone"
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1073,All tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1074,classic biphasic morphology in resection specimens
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1075,Larger epithelioid cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1076,AE1/AE3 and HMB45
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1077,Smaller neuroblast-like cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1078,Synaptophysin
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1079,One patient
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1080,nested areas composed of mature glial tissue
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1081,One patient with incomplete resection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1082,solitary ipsilateral lymph nodal metastasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1083,Follow-up period
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1084,1 to 93 months
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1085,All patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1086,last follow-up
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1087,Lack of consideration of MNTI in differential diagnosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1088,misdiagnosis and undue exposure to cytotoxic therapies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1089,Awareness of classic biphasic morphology and distinct immunoprofile of MNTI
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1090,correct diagnosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1091,CXC chemokines
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1092,cytokines
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1093,miscellaneous cancer categories
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1094,advancement of tumors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1095,Breast cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1096,female population
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1097,Breast cancer pathogenesis and progression
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1098,metastasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1099,angiogenesis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1100,inflammation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1101,Chemokines and their receptors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1102,CXC chemokine receptors (CXCRs) and their related ligands
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1103,tumor proliferation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1104,CXCRs
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1105,cancer cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1106,immune cells
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1107,tumor microenvironment
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1108,immune response
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1109,Psoriasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1110,chronic systemic autoimmune disease
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1111,Hematopoietic stem cell transplantation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1112,promising therapeutic modality for hematological malignancies
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1113,psoriasis in patients with hematological tumor
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1114,recurrence of psoriasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1115,potential immunomodulatory activity
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1116,psoriasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1117,31 of 41 patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1118,recurrence of psoriasis during follow-up
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1119,10 of 41 patients
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1120,recurrence of psoriasis during post-transplantation follow-up
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1121,Earliest recurrence of skin lesions
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1122,1.4 months after transplantation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1123,Skin lesions recurrence
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1124,3.5 months after transplantation
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1125,Latest recurrence of psoriasis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1126,60 months post-transplant
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1127,Flare-up of psoriatic arthritis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1128,156 months post-transplant
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1129,Severity and duration of psoriasis and arthritis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1130,pretransplant
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1131,Nurse cancer survivors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1132,significant challenges in adapting to returning to work
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1133,special attention and support
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1134,This interpretive phenomenological study
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1135,NCSs' feelings and experiences after returning to work
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1136,Semi-structured interviews
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1137,15 nurse cancer survivors in China
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1138,The transcripts
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1139,interpretative phenomenological analysis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1140,Data
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1141,psychological odyssey
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1142,accessing social support
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1143,benefiting from professional background
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1144,realization of professional values
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1145,Managers
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1146,psychology of nurse cancer survivors' returning to work
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1147,support for nurse cancer survivors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1148,use of professional strengths by nurse cancer survivors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1149,insights and professional development of nurse cancer survivors
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1150,Oncology patients aged 65 and older
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1151,emergency department
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1152,Infection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1153,emergency department visits among oncology patients aged 65 and older
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1154,Pain
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1155,Nausea-vomiting
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1156,Dyspnea
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1157,Reason for emergency department visit
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1158,knowledge of when to seek medical help
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1159,Recurrent visits of cancer patients to emergency departments
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1160,inadequacy of comprehensive information for patients and caregivers concerning emergency medical intervention
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1161,gastric venous congestion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1162,total pancreatectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1163,gastric venous drainage reconstruction
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1164,primary one-step total pancreatectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1165,planned elective completion pancreatectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1166,pancreatoduodenectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1167,distal pancreatectomy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1168,intraoperative gastric venous congestion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1169,portal vein-right gastroepiploic vein side-to-side anastomosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1170,postoperative gastric venous congestion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1171,patients with intraoperative gastric venous congestion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1172,acidic urine
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1173,5.5
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1174,patients with acidic urine
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1175,fasting plasma glucose levels
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1176,serum uric acid level
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1177,estimated glomerular filtration rates
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1178,abnormal urinary cytology
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1179,acidic urine group
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1180,recurrence-free survival rate compared to high urine pH group
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1181,disease recurrence after intravesical BCG induction for NMIBC
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1182,intravesical Bacillus Calmette-Guérin induction therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1183,nonmuscle-invasive bladder cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1184,patients with nonmuscle-invasive bladder cancer
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1185,transurethral resection of bladder tumor followed by intravesical Bacillus Calmette-Guérin induction therapy
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1186,images of oral potentially malignant disorders
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1187,visual quality and image distortion
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1188,misdiagnosis and missed diagnosis
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1189,multiscale retinex
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1190,original images
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1191,adaptive histogram equalization
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1192,adaptive contrast enhancement
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1193,object detection models based on You Only Look Once version 8
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1194,lesion detection
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1195,model performance in the MSR-enhanced image set
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1196,model performance in the original image set
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1197,total accuracy for all three lesion types
4:21a121b1-edc6-4f27-92d9-a818cb434acd:1198,sensitivity of complete correct recognition for complex multi-lesion images
